Price,Close,High,Low,Open,Volume
7/24/26,51947.25,52118.19141,51682.35938,51791.37109,437530000
7/27/26,52210.07813,52607.78125,51985.37891,52173.42188,487490000
7/28/26,52747.32031,52901.87109,52443.51953,52492.87891,544740000
7/29/26,51594.14063,52674.21094,51551.17969,52674.21094,531850000
7/30/26,52208.05859,52266.44922,51655.51953,52114.26953,631410000
7/31/26,52485.03125,52623.14063,51996.32031,52235.03125,697510000
8/3/26,53178.41016,53230.07813,52759.05859,52759.05859,598420000
8/4/26,54085.87891,54272.60156,53641.21094,53641.21094,580350000
8/5/26,54349.12109,54744.32813,54266.12109,54266.12109,519020000
8/6/26,53885.10156,54502.87109,53835.01953,54426.85156,416810000
8/7/26,54036.92969,54094.64844,53807.94141,53849.26172,378680000
8/10/26,53975.98047,54072.66016,53850.19141,54072.66016,413890000
8/11/26,53791.85156,54222.85156,53746.42969,53961.60156,379390000
8/12/26,53770.26953,53969.35938,53731.96094,53797.46875,410990000
8/13/26,53839.98828,54049.14063,53622.46094,53828.55078,417340000
8/14/26,53732.41016,53890.83984,53673.46875,53842.80078,319610000
